summoner_id,Rank,Division,puuid
a-qhqA-wFt0y56liR3pHoN0XbAib-8lVdXQsK3sAGE0WyyyI_JcWNAzaiw,GRANDMASTER,,5VCGyRay3wt9myq2I37wrs-kl_fyWXB3MqL0yg1-NZYTZ8b8WfBu_epCft5xYI3LoBYBuYuwUX03Sg
vA5_30u-LQK_pb1ijJJ3vpYGSZnuJ832x31s8Slc0UFBWZ5PvJQm0lA_bg,GRANDMASTER,,ZpKBolF7fbbU5iHgZzlJImnB2Z0TaBxeAQL1Z-WQL4DhOcAZL2ZNZKYt3ziOvsGlCHJa4ssdXEkehg
7qlCQeLIhL83zzOWQlHpr_anUPNhhUknrDZNFgIf5w8t7xDL65ptq7sgVw,GRANDMASTER,,QgB5z0uiVtyBdGqCzR3iUz2OXx8L8swKaoGX5b-b4eHkIN_xpPElzkzBMY0-Ylo0XBPEEqs89MtfSg
fXhbPrx0HnmOPTeWfFbg-8Zl5JV-nN0daFkJxIBwkWVWssaAw-S_a3Hksw,GRANDMASTER,,NWwn7uHGMUYEttJr1-s9S3bho2kw6aR0KJ6wyqJ4EBNXIf2UO1uk0GSlV4fZ4aOIfTdAsc6E9TwP3A
i8oCew7QMiN9nwvvqueN8CziDTyYah85lEkHCWrwNVEPB9pYliauiMBXlg,GRANDMASTER,,sL9pVMm8SLFM7cpMR9XUSgN8BpMzJRlnoTDjx2TAzYQH5lWCenM9XLHI_h5a4H-ZQKsC_hbZyMDrMQ
rpcUAnygMmQFQD0qy2zLqCjkpZv3WIYhu2mY21TGXZLzA-X9pdgequ69rA,GRANDMASTER,,0lX0AoQQk7bKPD201RsVnNxsc5DCubas43dlqnMKg2MGYNMlux9YQrz2GbN9FnXedw_m0a5snZE6jQ
1lRq6TR3kF3jn4nDV1yn_KnTNO49AOimhPqmNAHopvO0c7HxPV4-OAg9vQ,GRANDMASTER,,7E_V71CuZ01Un-2t1Br4TIfVAxJJ4l_upskKausl8o2dgYvgCEi3y6fDbtiUBUon-notlcq9X-gMzw
8VIvTThMPezf3QEPIMdzuihL1lLxaXScDQGCykP9O3k8Y5pvg7y5v8dhZg,GRANDMASTER,,7GLaJYz-UMp91Yu-DrSRSFO2dnozsHWXNylWbv3rXzWRssIQ9uGsegtUhBq9t1CtGviDAiLlB5JlTw
BYW3cU6Q6P49q46uhk-VrA7vOuGpJfoimPgfn6lr7r6cIxzMLxtmt0h8XA,GRANDMASTER,,_HXqec_6KMa38EnoMJBDKWOh4R-2VeWaluWtfly-XvleBSQD3uJfVuENmVB2K7PhdEXGMVpUrbvSxA
tgHMUfS6iNEaw7EUrtr5fz7xdQoyk4iMCuGkgDTjLbRBq1btxSppTGBrKw,GRANDMASTER,,rx5u7cdZZbZO_qoZlF2z6-QEzUkBG159RMhBo_Q8PEGaYXl7Jh0QFrC0dUjq9VZ-fRrDJ2FiORbApg
STZG9jjqD0b5xFLqCZqhNN6KdbQfaPxSbnq1AkLuLxYpxEve4CE_xBawbg,GRANDMASTER,,0XjZOtiKKOJicvARCMzkmFfR4HRHNp7F-qJTaP6Oxbw2xOBC5vijfiEgApdOQhO56vztO26xV4-ENQ
f4HJwZo4Y1pkuY0MMtcYHxTkvPT5a89IqzKALEO_Jz2hZKBJE6R5LQg8Tg,GRANDMASTER,,2IAXMcTd-fmwyTIV6LLsUZ_fx_4AKY9tUkgRdXwPpKPq8gQPol9boDUu0Wfu5YV76wmNydf453-F3g
rFnEhS5K8Ue6lqw-2VoFhGdzL7Mv0rZ_lJqC3oLr3-VYsHsmTjiKpliGEA,GRANDMASTER,,2mScxxGRQ6JPuqtjX5EB9Wm_zX8W0M2G5ihPPJGFbnZykRmpx_D_lODtCTHrJYUSfqpMGluhk29f8g
w3Lj7TyrKz2xWVYyRA6y6N8HYahI7RXwkahW1YqZk3BdSmJxWsvtyvjQ-g,GRANDMASTER,,Zc5C8TKteIOk_gBV3kp51Z8O9GbET5KBsVeQFOY4QwWxWlfOubFO75EDYPvoijYdGuxOzUkGjAUVnA
TLNxaamxr6x9EUfkgZ5Z3MjizRH4DfeGxIBQJg9FURi44TNjNu--C62gMA,GRANDMASTER,,-IajaNR9C8fI_Tv30BrZnmYWbWtcSm7rofhWsHkxbAkHN1B_o5mvMKxvlJN9ZW9WhFUxUpVz_ZToNg
Iv7nJNcg7JdxfjAFD0UVDJVGN4C2pxiXS7q2OVmx-wzvMYf3o7bfHMl2KQ,GRANDMASTER,,GDNdXZOXiC8qIzd8OayWXTJT3Sz_TeH_yjeK5gsuF_NbwUBIhyuxOQEBpPC6CAz2jxfhaNZUDH9XgQ
mC_YM8i6O6yrCYedmoEip6ddrkO_ZLiTVMNcHl-WbUeOv8tGMyXxP9-WxQ,GRANDMASTER,,ne2L8Ca5U4nLlDoIHZ5FfC15h6LolBXCJGGYI_gzdskR-a78LiKo8P58YPX9uF2905gS68495ca6zw
Jglsfb2PXgHtqPfn5Ss0PPI9uIAPgKBPsEWMCQbI4XK4tOCu57mPyeir-g,GRANDMASTER,,3Q3nwxbAT9PBvOx6lDTFFRfJSDC3Uj8j0P0zvniJsE7g7h7wdZufL4AjwsYVLBn1iAdE-1UzjlCzIA
qlq-etMXOotSqOSzG7d3Bil7rgM496fbhhru1J6M7I4oW0BWGtDwFC3X1Q,GRANDMASTER,,DNkxUONhauCe3PmIEq9Jkq5fSZPxxaWoAQIeHVohHEgFHryzm9JVHG15PUxdHWdXQANkZ32jpiAD5w
bHYnNek6IMGq-4Sy-ZqzeG2B7LoivypaCsNlyP22ZgMCXLOsUdukHCkTcg,GRANDMASTER,,wdRLCD3oG6GvfBU1RCvy3mYLclPqUAYrbdwVCfll8rqyOqfdd1dO0LBrZkxvuPeaHhJh6-mE8k6hQg
VoeX7yFcvGRXbk3cThDOk02DjJTt1hGF8NwFbsH76bi6xVQsOL7gZMhlMg,GRANDMASTER,,11R2055Gk99LLU6H8keoUU9slf7EtRKNrJsxjDFAYPXqcvzkz_4mPqUr6aG3PR1-Z5nSwSL_bu2eCw
7Sx1vwUQCmOfZjxJdAmbIn_0Au6LWPxVpJjYnGtEaB48YK6FYn_m_He8EA,GRANDMASTER,,fzOtlQiySE_wadvXZlvc1xRTP0n5eB8Q7xzIqQnVwLrdrWvvGMUfKi28iAzCRt36t0olvTGNm4Ni8Q
eRG73j6W5-33g4hcKd15Avm4rgZMpklc7fOoz4AtaknNeZSmA3F7htMRwA,GRANDMASTER,,Fp15aS52lO63wab5cmfG-FyAHBljOYIc5n_Kb2-3f1LtKBkSGduvzO90ENhT1ur4fra1x16_-dSCEw
fE8r8GdNNGP2BXJYWPH79mzcPSO0byGAJkqqWYivuvfV2PN_YkRRyFYn6g,GRANDMASTER,,FuNF9rQrIyKkh9rPFSFD8xrkPWu5mn42LR1_kpeRH7mcZewWmuQ5jsfPVEgVu0sxykghb3LMAz20lg
oO4lrg0aUKSZjdEL-FdxvcN2amAP3aekdfniRWOoLatF1V8gW_DQ1UFnJg,GRANDMASTER,,Er2MU_dYgC0Vk9YF5YjsEvsNEg9i_dU3DbQYkaZcSH-Gv6oA3T4K9tssPg6HW5dAyn-3Gtewe41bGw
oVMVIXJRYRoMxdr9x3GFgCrfCKSJOyf_5PUDBi53O6Lat7rGcuzRsOa8bw,GRANDMASTER,,iG113jJCc8Ydg-gs3ZcGMpMY9K0lgnSKUqA3cqMf5mTDqxvprG789l4EzOi2LraPADdsUX-5MywQ2g
jmlpAbXoaVtjwyAIqr1EGy-mwsZH9kuZaw6vZib-XrVT3FY8p-6F6gqw3w,GRANDMASTER,,lLRkXqLxAFCv5S4LFcQsVTp_ndk3fDNHh1eb7f37orFg4YWLvn5CCibka7p7ltRT8xy2CKwokLJ5uA
8vwksHoYGk11iJhCRYISV-AX73y-X135en6Y3ZCDNWWitReww4ltHulN1w,GRANDMASTER,,nev_4vihHDd3UqT1pbyEkh0bH9AsOiesaTYg7LQAmTr2MSbtLyEvLqOmbNd2___P6FR1y-qfh8mp7A
3y4hSzCciqairazQvWDKAIi_e-TyDxpEuB2-xPpLNuM2LuGxLW8xUBtYxQ,GRANDMASTER,,D1NGmFjQ5tXiaLWQkpZB7KsDRbYgPwjexKML7gsRZVfTSDk6gNUfP4v-Xl1DLodMjDt7Ebrz2YcCqg
TB5ZvhrmXRFgSv1tlyoiPSVPyyxKzLVz1iX3TJQblhoPCExdzAfMuS4_kQ,GRANDMASTER,,QhCX07El49OyHvBTrNt2fwuK3vfg5qX4NyAdY3YGiCdIlwuRXIlnWb6cNte-7SOuDq2CL23K2QCb8Q
ERpGNTb-fGAal39xat9MfVAJmrVq2NsVjCPXcisizJg8E7Pvp8ShDlcN6g,GRANDMASTER,,PSLPZ-dIcNjlWSWa4BJmlMNVgv9GyBVJ6AXhQSe2ls0Dqco7pr7i_RWjt1DMxDQdIIUlFwBduMiL_g
f6jzJLtQMIhRPWuxemh1YNh66N8aFCDmF0KyMqMzO_ri4V-T4Bk6lGf-HA,GRANDMASTER,,tYqq_GuGWwUTlhCCxkrbMpI760p8iN2KfLiurr7wGmtCenCxhOS0PwrFollsaonQIomQlblYhIB_1g
YUXWE1UeEY7h1EEvf0cwjboCKDuZxAzOoQAcW8o5fM9GfaKyUzbNe49Wlg,GRANDMASTER,,oif_APfxFThnratM7_errBoTZrLNm0ioThJJkF9JbkJxI2gmuIHgj5gf-HWnlvqfMTi35VlUuicrTw
c72GyEmX8Jqp-GkuTYr0oXeBJdMaNj2PTmI3ZLy4SEJnEnRWWFu_1HRo0Q,GRANDMASTER,,8SaPrMgIGRTeZjazljXA9PxMEcJUNduN1avHJZM3PR1xLP55FNj4xBFVhzpOJYO5pVOoDmadDmKyxQ
MkiauqAEfyLKFojJm0WJkwT53wJh0pwF1Bqdm3VeR5VP29bITExZZMjrqQ,GRANDMASTER,,CITeE4aXGGs7u83uvcP8uVpwqQz7tcX80TTi6Iu0vwRuVNN-p5It0i07boXfpQjDNXDnVBGQtnnssQ
o6-uyMys9bNwHq4BOc3Jp49UmTUa3mKTS96tqnm_CUiGf4VXFWOt1DRaAw,GRANDMASTER,,FOo66DpQfbUhcyhzt3xHfPuKpAdTOE_ep-PwSga5cVDIfr503DUZWXcsXRLIkiiuxj7v665zGR-_Uw
uwowW0aNhFW4oCYR9fSlx61QQdFPkiivGCg4AT6KUyw7xyfpNABdQZ7EEw,GRANDMASTER,,VOOnXrcl7on7qXmW5wEg8GCrhsGLhuaWAMJqXeoLe6Jch8iwM-V9XPKqwpbh2txoRjD0GkNXzM6G5g
RplwgFVHtA8dx6FDV_zG_Y045SrxC9iUuxPV_2YKGudFQACjIdiyR_DXSQ,GRANDMASTER,,SIKpdDu0oiM5FXY90pxZ_btf9V2UEXmsMGYIth7Lo_wuU_GUyP7GTVOZwvyqOA7tL5mT4_V5IDYDzw
jbDAQZeAU54TbPf_ivOzBPcV02OX4szV-0tM5miyVA_mE5tcyvtKuEq70w,GRANDMASTER,,8mv0ha1Ovs5n72LOs2AwX_jn1XwjGge5d0hLQzVEGhR1J-TGYYg8NKxjWS13sVefQx54r2VVG665cg
3NABhVM-DUG9eYWrp8-9oh3IEt7ki4fCAVVv40Lc7_5WQx7z0z0JIsLdhg,GRANDMASTER,,sJ3LlWmrFGFbKYu_wZtixyOF-doi6vqiv2alge4ERLrve1D6D_U24nVsO5WGhLKBe9SSuF1t-oyy2g
eYIPb3h8XMSLYsks-Hzf7CSLjUASxKJ0VZFFL_q5lTBZFKAlFk307Fpvkw,GRANDMASTER,,ThwUXFoIpzOTEQIhQwwKkEjCct8wbWTZTUItDroUyE6hDHMaoiFwlcJpDI1TfX9rPa06kiZaqb2wzA
wgbZUkgUWgMCcaEiYoG-tLnmE82SXE1F3iB7e5XGaF2b9cb-PI6bxCzkjw,GRANDMASTER,,Skj1Nd9byx7zkc11xRFFFqDVVvp8kXonZPMRhpYpHoAuGbGwavDJC4EFFsWo7CJV6PjpJssAFgs3IQ
9hlRk7k7fhxyGAmwz51UTvdWUXWv_UlbCg5RC-gzE8kjCYGWeyw3z-j23g,GRANDMASTER,,sY9K0aulIlk7apHBy1vl56QUcUeGUASbNZusuVBfj5nkKexEeWbAXWYzhZbEH47g_HdUpbYB2gpDpg
9j60YwZkSkBz2VKnOEiVYhjonooFLZG79vo8GWY9pKBKfGaluhGTuoL5Hg,GRANDMASTER,,XYIdc8GjUTMe_QJMrwfzI4DqEwElIFpFHyuJeR-44v48fo5kPJyCYf9WeLvU47cTL7ChKXjTxwZ7bw
jZ9An-INWnTyO1pn_jvFVho0cVtTLZpzsj3g-8Y2PQ9VwNR7GTytTyCLlg,GRANDMASTER,,cYFZrP4N9yPHXnreX8ZgY-K9Ch6qWgXyu1Y38RYlH6v1_PI5FT_B-U3YUkqp_SL_sZUZNbbozZKtVA
FYvha4Kenwh8Vk70kYxoVzn4U_0v0lWNTXhfgIcgVGOG9sfDQE9QaXBsZg,GRANDMASTER,,GEJHgKzvffU6QdmOsa3N638Ou6bDj4Bs20xIb6BxMKlPgY1_vRp_hUlkxhTLWYtwlIKha03tjv2p9w
VTeV9UzJU58WLjMIsUNpAPlcmOmESUXVNYoyj_NE5v64YDT3EXNEAofg_g,GRANDMASTER,,2Yf577PJwwpTp2vUo-jDfIQYz6fX9sljXE59AJAveUhBUQAAZmevQ3czVlqEtihCUESaZ3PuGd_iqg
hsua6uKwYNZp26uFwjQUtvO9_W4xFECf7Cjc6XzvzFbW8fatD_4_21MSRw,GRANDMASTER,,v99yaClvzGbXbRA3Rd955mJnC1PpiasWXx6m50ciW5lHIW6Kz4WLlgZuqFq-WdaD6AAZT_5vDv3kUQ
pq2OIBD7P3DLhrYAjrkpmhdqvmrPejo7wyOilmj1jX-w0S6Pki109kEdtQ,GRANDMASTER,,4D1w9YKOQmh03ef7phUwXTfUJ5447Tb8IK1xvyxLx4UTOMXdTdC_ag11TcMkWj1j7eHFChmSLFgUbA
ujsEyTsIx02-hE_vuNioqWt03bdeczBEeMg0dfK0TAVwl9deWaUbulXx3A,GRANDMASTER,,CbXFuxIzypev1GcNlD5zbI2oBCjuUy0jT6qArF2ydllsvhdycmkzJsEOMbh8S2GiK5h2gKfOOy5yCw
kdiYdu4jy202kX2KoSrRPahuWISV6CLM0gxO2gtoUCn3N96jbgIh11Dz6Q,GRANDMASTER,,4UbECodNqDZui8gUzVKNorq6lCi1eWPat-K-ptMi2zrowY-IefNFTvtczvpz2skWnuBjr1iFkML4UA
Y4JvNKJrhAlgJN8nXSgQRN_St7s1vqFYSCcxGeWJM8MObgeAhtNARrqBcA,GRANDMASTER,,lz3FrbGr1-L89J1JMJorSbAEufeyAZVrLRBoezwCYmaGLAGK0CVeurccHempa_TEvJSFoGP9kHlBhQ
fT_v3ToZiklpYcyYywhCZ5A0rw0ANR-7DY7EiJZgkxDArg-PVxm7hPDjMg,MASTER,,SaZIs2cSQBnPeXMUeyzoLpojHS-g-uc9oeRGEbTPYSs-uR10RGxJzVTOHj195EtCDgtVsAUOmv00yw
WYNcPdoxeGtEMYXTje4ApW1YX_n27NwXEA2fH2TWKb-_02eQB-VWsmSvbg,MASTER,,QfMFhHq1ieORT-6nF_ziRj5r7ULSUev_vR_Zh56nhj9g4_izK4TuhLMBmSzXDUTgnyYcjq6NZ_ahsg
aWAuqyESYCbb3vK4ZLqiGACb9P0H3IL624GanyERRs8Vm_-tESMgVz4-Ew,MASTER,,Fjo_hNw37Obt49LzL3EMBsFFNcxTviSTFHqFNREltBblqB6ZJHN_oEtKBxyTO8EFc3E19awJ5kR52Q
AMvRgQuxlJSZICdDpYM6QALY1SeGc4_AkCVY13qMXFvkhn2tZVjgWyFT2Q,MASTER,,o56bZZMY2sj0JH4HYccGh3mf43nTf3LsbjAsyPmTdsCfJnENyCMcGQ00ujYkOcgi89VIWslpPTu8tQ
hwvUDuEbdWeWV737bHGCU3loMCmVcWi1JsWtl1Lpb5olAiaepQ4qcUS5yw,MASTER,,_5QkCfDQdPCJbVSrdfLz-BBuSTNWY8cl6HaEDFRtbUM9suk_vrF3J7_mlmcNfeo-I_QQMcXsgP0Org
wiiURl2eM9NiEg2vmSY19SXYEPIkcQeXX3ddG6v7BWrSSWtMCLThJ5oU0g,MASTER,,0ah4qwLlgys3JSS7I1Xo_-aS9vwe8O6qTstPKRhgvxwM2YT-1FxYOep4BXsT8NxTHiubadIp-ZfJjA
2RiYePCfuEwBQI74_qdmTzXVHKPjOWswIjDos1Xy6ORxs1j8oo_RDTmR0A,MASTER,,uMNHZ1vx-iqTjB2FX06EY58ZGLo4lCsLS-DT1REBMTH0E4Rj19-tfeak4W_GOd3e1p7o44rv5WovOA
38Aotel8GujnndUh3PFWY4WvSg5KKqQob9wl8xx_yOVLfXtoQfA6Qkwb3g,MASTER,,oYjlv-MIWQ9Ur_YWSzw-rf0FwyqSlShGxqL6UyrOQaQWwO7soevkbEV71qlwtsQBggYC35bgAJIO6w
GhbKmOcoHVJuRAeB_TnB66k0r5tynqS1YCmCW0f9mgT0_7AwLm6o3xoizw,MASTER,,rHNTEUeJlvZQyDNy4dnpMsKjOao_YPGgWSDqdg7APR3zsVuJwYRTH1jBVKVLz5d5254rHxthVzN6TA
ARNFeBkR87PVnMPAG_vhjsWuXLZ9MdcD6g9QOIUtKnyonS2AUgfQyCWIQA,MASTER,,in3RIUJScO-52Ly22K_d4tx6BV_7BuVrABlD6F6y3Id1hplC_udp1wdx-ydU27x8w7V0g8ZbJB2H5A
0JgBks-fUB3DvCIlM55Y6vjU4OLyxm-k7fcEhHgLO-uy8ymjpAJBna8ApA,MASTER,,jsnHk8LlJOfXzbf6NBDRk8ADY43nvWbM5blO0Y067OEdmrTZCfPbQm1iBMZlqAr3LdTF8LRJ08eM6Q
SKj0A7YJhTzcZIA0q0OKEwOvMT_fS5qhg-jvTPUevC07vHbC-0co5fTyTA,MASTER,,5g7tJT83cPtEZqnKRpbF2WJ790Syzu_xI26XyCyQQd0-CqfL8gQ5TMKusUsWjPNtzSOjCYdO7wZC_w
PIeGJH3W528lTVDV_MYt1yTHaH1L-rqMQlVYRIGchlBxgmeqxg9Be93PFw,MASTER,,XF9yJBCKuweybFvFLrY_pBSAFiVpUbhWq1ZsWcCuiY3wza-srX3_CYa8EjVZDYSiG_BqADAcYGiUww
DQhycqc9g04635KaNIqmv29LW3CtoX5Mqlm7XKFonP2rSBaIBN4OPwIjXA,MASTER,,teul75wCx4mMpGzIDIhrpcAGBYjNC31JKhtdRii6pwEqXbpjit4OCaTkkyC17ukpMi6iiuZDflFEgw
HlK9jvpKUJvr4-ihoSx31mp_bzUJyJSJ6f98-Fb_dpC_QZ-zJaeWtuJo8g,MASTER,,kvXwHLO8mOiC3a-Fus_4LKx-brDb_WHgQXjM7Zk19XSK0MdE0kwMCU-5-QWBfdTwv62FHqkWJBC_mQ
ap0A8L-gxIToKwULbhV0JV3SSKtWkSo6rEiuduPPsYb2Uu4qjpYlE7tXXQ,MASTER,,RG5ccdE2wZefxkSuFAOXeSs0qVWpC65bDs0UHhA3qC3Pm0FiFKvxIPIt6jDNx_ViozzuKSW6Zz7Tog
yruf_hj51UrjZ1llefijieWT2E62JWU8oRRDYESurbaIqIGKBxicX0Hxkw,MASTER,,l6Fg27YepA56ILgtcHdFylV41oY9d46aL0AOWWQ3CP_vky7iK-g2WSHtTQPXITfBy9tVMHigk61qtw
KYDZ_SYna7wZfWwe3wtK6yKhy5Zqy_TeqCSxJPJEOWSJcFI2r94SOUE6Jw,MASTER,,KwBKu6yWOFrzS6IVCLPjAe2HcyyYihav-gT4COS0lag3JvNb2lKMyqvPvhOjxLENN0gdBhsw7u8y8w
Ysa6JBJHoNUAlK3enrzxa2tzf6rxmLocMU0b1GdU2v78yetMXTPEDEZnIg,MASTER,,SRjmv98cwNdBSPtR0gUhF2MlkdKD8e-K1uzzwYOAfrpYkYIVUfS4KykRNVa7U399FXnrLB9ehVpYEg
Ae7IAKwGPquBBi6jJdQAKIsaxAEKfPOBPviWP0oYjjRI60ZukCyx0x_alQ,MASTER,,fWxxNxzAnqWSGDsjPW-NZ6mUO_fKfSo_znCH3HqYdr_u-LehIBhIHnufrcJSeGR0I8untNaUnxI7Ng
NgFJsFIXzL-olENohPIo3dY52LsRv5wA3Jpuh00np1CHRV-QwnqZvKvKaw,MASTER,,DSVbedTIlT-iLpH-lqns5cf0cpG5fLArGcrGi1VBN0qSFg3ZryTlMSsDAh3IRjJsmus7-K22Muvj6w
KWsnKhJFb7PuDa3AWZm7oQZzDNtuup_dJE-2nKfFn_fXBzXsC9KJ1b6SrA,MASTER,,ppAIVNpxRh4l1N-eD9VKhsM5UIqpobfhSrSDgVrqyxVz_5XZWGBMXRufWZloYv9M75PfnTThQJosYg
mQcx_g1-Cn2yABFZp75BZZTUgOS6GGUulG7pB3EyFu2Eb2wdBH8SOr-96Q,MASTER,,zU0y-9vDIGx5L_ui5iVdHgza-fYlyGr84-U_eRHEAsnLKDIhuqDvx42C9YH8GCpsSNuW9LG4KUgjmA
LGcswxU2JAZmWz27ZRyRFkcVh3wHe3sJ86HQlYkQxVhQh0tO-CiZq99-GQ,MASTER,,EYS0QENBhI8CXedr_SBKWfR4FFouYYRpSyCx4MjUAwLa-zn5RjPfVJlENjFh15DV20Nb6Tu8tHMebg
OMegz4PR91ED24FprNcpuz3xde7KGT1LT2oFBp__F5EQyf-hdic-zySBzQ,MASTER,,yBWbTxpP6pLu00lege7iWO1A1c8V3aX-oI886fptH5HXv5sxhpclCyJVl_VrWNNnfEKtjPSH1ZvvsQ
okZY5ac1jzFJ77c5NdctzuBi4SMTANP6zMOlzI58bkaFj2M1YGuA7eUbmw,MASTER,,Fu9WUsxdwwTpVsholBsvgfd9kbJApLmS1pS12hJwVrAoqEfMa29k_nJR0TToklByg1d4JbDV4riwew
BD8YGB7LMkkbbGv9iYrZqNpG7QBtlHNiN5zEnacCEUlyDdzjLcSsGCCFug,MASTER,,0gC0C8qdLF6z83rMhPS4Vkw-GBvpAWg4ZBX_XuV6dLYoqmiqvFFYF9dVdjQKeDCJa8mT5omdnmQ6jg
9hVJ4V4wKdpi_-wJZzUWOBqr9lBXJHIU_tmP1kSgOyiM7iSpbmydBbgtJw,MASTER,,CPuYPrz5tfHaDxkSDecZXnw1M4sSgDYbwXBQsV3JNN2NT0Yz4WlhvwH8qpOLAd_D5s2-pf5TkvMUpQ
5xWQXrZ8m61zm6kc3XZABpmm8jok2TBwSRBwf6SKctoroHMOp5rL7E6JMw,MASTER,,npJZx27e1-_EIzMIzmVn2HnxgtHnXw0wJPQ9i5cO3HZQVRQ7YL3WgHjG-K4aezh4xzGTGiJgg2wZwA
jRTpYLmpoE4Q1GysnDPzEVCFbMOIOgCO60x5KlbyIdXLwsArZlc5FOVEHw,MASTER,,SSqUhuhno-BALLlV6Q9lCbwLRbWFAlQea0HuyPpVl4bNdKQbY8RFQXRaukzrXV24N8KN9fP-w_B-lA
JgWE7Jr5R8ZUzkhNJEmGObmtmrBmtEvVarNPmJfP18Rd6V1gT0e_8WTgwA,MASTER,,QG7S5L22yW9Bv8v0931CMbqreACURL2wN1zQDcgC6MZ_7TK2ZPXTLHHjXL3YzN6xz7dulWSlGMvfjQ
4NEOroJQmz70RPax_ImR7R3DzBm3Pne-JMFDRSBEWRHKGKpSJJRkwzV_fg,MASTER,,xK-NsgOKQKnSxRYospEprQkROwznVEySsNRg9XZXtKPC6vx2ASgBf0I-PtZOiXZ19rTx-Puuaxhz1w
J6sZMEQIZG-K8IE5e25jrhj9DR6ChQKi0zIB93EH9UXQq2JvHS-nhDlsag,MASTER,,sRdwNaNQQtfC7oS62jxXBO-QKaLe4rqjbjcorSZIcy_ttXnXhM3cxFOJaXDz-bwB4xQhJBETh-Gcpw
En-gKRm4vUzp8imaHETg2E3KCJmVZVBAl64zKRs7Fv-CSwzvgt3sY64Z4Q,MASTER,,dTFC_0DgpANoibPFBvtsXFlHx3lvbvo6C5x6HyImG2CrduQoHTYGW-zZUQ0nJSUmPwzHSkfAJQX-uw
ZQp3bQGRWTKnpXUsCWwH7ARehYwt4pS-0vCbN0z-qv8NBWd3e6wv4J3QvA,MASTER,,uyMnqFQflXlg4z63m44C_ZFY2aoA4JyIyzBQWOln1-fcqGucFKl7B_XHeNkxiXPO9P5h9GCS-TdfiQ
D7M4EcganJuvtfJi7pPmEYHuAWh95ux6WcdVzv2xszBYGx-eGh3rGgLKtw,MASTER,,529hVqCmxkqVNZMQbZaa1qwHpq0L42q3tMDnOa6Ij3WzY0OsPocGf1pS25OVVsH_iRkzpsDuPky_2g
yTwtcVgleE5q0lRbE2zuz18h8rX8BoneNsswAIob0hw7t5icyw4XfVTuSQ,MASTER,,B5EYdIxa-MmyKNHwcO4Kaphrs0xFIsD_H9I6VQHaY4Tjh0xMZrvd6P_XHzaa87jcb0sLZhk5sbel6g
mBwnnDlnVwpBeK4MvyvVdzoCqzjZtKZMNkzOJTB1z-IqGBfofNPJcfCKng,MASTER,,4KYbr2i-BTlBc9gQHIx_7GW80tS2QOrg2xynGNylb2254XtrQS8BvGk8RlGcDh_jZezGe0OmgTSZBg
7V-vmIn-ioBFB5-DXVGKyJZYtgObPoXUBcUZY6l8BTcO_F0_46G1j6yHFg,MASTER,,xHwf8pL9qtCk3xiVwFmwqecoMJR5MQUP0IRobxgWxJF5zqIjpmAu9RNbPG0NVUTCPwoJ9CPEwdihIg
eLkjma585Ok9wyl73EEm5tdLQXau-hBUmBByATKqYjsaLfSQrDRDjHg-Fg,MASTER,,AfyjhYeh_s4KCz_rxrLqZXm1V5W49d-cxzxm5li-aUzncoR_i2k5TUQR8lRLLAf0N8uie1FCI76bug
pIIBlkCnSegGAtE-enxnslXhUjDI5ktO_gZH0gHpWu36PEna6rwaQBGthg,MASTER,,pgMLQ2vvw-nJyhEGpoJ42fH_VyjtpMUcNJ9rCoKiSRBEeTiO8kl0AODgAKtJ3ifFwK3g-jH7Ldx93w
ezmaOuKDBEvEhvSYsojHVnLOCL5VWsxaGreaMoDvc_uYloNJ2RvfAzu_3A,MASTER,,gecGaR6SF2D2Enhp9_92UAjEgcsVRjo82uUlUERTjY7AfuDbOxhNQxA0cVU-4gUhWfNY4h3uAcWUBQ
GU7F0OByqphhYLjSXZq_UNesSk-cTtLEC18RfhkR-TXYzmynKC-WK-gY1Q,MASTER,,hZyblp_k9A_kKIicK8KG5r3T4Z7nx0NYPJc_rO2RNd_XHuL5yaoeq1X6EYxghx6J9RFMaKJ-FjTIaw
Vg_xXBCUlDTwdk1TXyD-yrlEq1VbQqtYV0VjYE5OHDlzEwCS8CpIC5Q74A,MASTER,,w9ZhiMls1Cy7HQuaNQEuRrXkpawNnsbtO5jx5fwGWtj7YGB-bnaC9o8mNyh9WpbavcwaCk3XIE5u5A
4f4oe-6oBFpFs_si42Bxb2isiBhi72oz6npaUZGBkhvVkVqBnvQ5j2kw8w,MASTER,,9cjKggcKl0kmRahucZaD2lF_9fyKK0LnB7kL6B3zLPuzau23yodqZ7evn0WYesuHOZs2JslV-meQWg
g2tGNE_hMa_veHp0tfNT9Wi1YhJnUvFwQzjeBIh_k8UK--rv37pMuIzraQ,MASTER,,G4eMshCOvtMdwDK435mBaOkAXJYTuMJ4Up2G4qPFd5DfZBh7kAS44_Z3ZkBXTnC1-byKdhfvAqyl6Q
xSCDmbKCMlHsqcIoqRQGpAPWD4BHuJRNp0-7JvPBZhHc1pdieJk7ZIlF-A,MASTER,,FCD2FIF0st8GTISXR2mPbKYss7m_QxvJnR1xAxZjRZy-faAYAikIHYFZkvkYNNBE5wUhhjW0rovoQg
